192.168.88.200:48800,142.250.200.227:80,tcp,9164,5713,14877,2024-10-29 21:42:28
185.243.5.55:5135,82.146.184.218:5060,udp,434,0,434,2024-10-29 21:42:28
192.168.88.200:61917,17.57.146.56:5223,tcp,17609,10642,28251,2024-10-29 21:42:28
192.168.88.200:57100,82.112.161.204:443,udp,48064,1745770,1793834,2024-10-29 21:42:28
192.168.88.200:60234,82.112.161.15:443,udp,652961,68403375,69056336,2024-10-29 21:42:28
108.165.46.206:5158,82.146.184.218:5060,udp,444,0,444,2024-10-29 21:42:28
179.163.144.82:1024,82.146.184.218:30038,udp,49140,0,49140,2024-10-29 21:42:28
189.79.184.241:1031,82.146.184.218:30038,udp,43134,0,43134,2024-10-29 21:42:28
199.204.97.18:5094,82.146.184.218:5060,udp,515,0,515,2024-10-29 21:42:28
192.168.88.200:61669,17.57.146.57:5223,tcp,158763,75170,233933,2024-10-29 21:42:28
192.168.88.200:59652,157.240.27.40:443,tcp,13565,16931,30496,2024-10-29 21:42:28
192.168.88.200:48590,157.240.27.11:443,tcp,7566,14833,22399,2024-10-29 21:42:28
192.168.88.200:51938,192.12.31.81:443,tcp,1364,480,1844,2024-10-29 21:42:28
192.168.88.200:58244,157.240.27.3:443,udp,26405,15575,41980,2024-10-29 21:42:28
192.168.88.200:63473,157.240.27.11:443,tcp,15291,5714,21005,2024-10-29 21:42:28
192.168.88.200:53166,157.240.27.18:443,udp,6456,9923,16379,2024-10-29 21:42:28
192.168.88.200:51999,157.240.27.18:443,udp,517146,1510798,2027944,2024-10-29 21:42:28
192.168.88.200:63477,157.240.27.11:443,tcp,5167,4759,9926,2024-10-29 21:42:28
192.168.88.200:15641,54.254.90.185:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:15641,13.38.179.104:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:15641,3.124.97.151:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:59514,185.125.148.81:443,udp,102752,7684228,7786980,2024-10-29 21:42:28
192.168.88.200:59918,185.125.157.17:443,udp,81135,5573804,5654939,2024-10-29 21:42:28
192.168.88.200:39200,157.240.27.11:443,tcp,2670,1000,3670,2024-10-29 21:42:28
192.168.88.200:29617,13.38.179.104:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:29617,54.254.90.185:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:29617,3.124.97.151:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:38719,52.212.50.192:443,tcp,25276,6474,31750,2024-10-29 21:42:28
192.168.88.200:63479,157.240.27.30:5222,tcp,7958,5629,13587,2024-10-29 21:42:28
192.168.88.200:51189,157.240.27.3:443,udp,32269,42538,74807,2024-10-29 21:42:28
192.168.88.200:53685,157.240.27.18:443,tcp,40124,8085,48209,2024-10-29 21:42:28
192.168.88.200:53692,52.97.173.2:443,tcp,2803,5021,7824,2024-10-29 21:42:28
192.168.88.200:61730,151.101.123.6:443,tcp,2984,100517,103501,2024-10-29 21:42:28
192.168.88.200:61734,151.101.123.6:443,tcp,3604,139988,143592,2024-10-29 21:42:28
192.168.88.200:55579,52.98.200.242:443,tcp,3953,5205,9158,2024-10-29 21:42:28
192.168.88.200:55577,52.98.200.242:443,tcp,5730,5373,11103,2024-10-29 21:42:28
192.168.88.200:55578,52.98.200.242:443,tcp,3724,5205,8929,2024-10-29 21:42:28
192.168.88.200:21500,3.124.97.151:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:21500,54.254.90.185:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:21500,13.38.179.104:32100,udp,452,208,660,2024-10-29 21:42:28
192.168.88.200:53946,17.57.146.54:5223,tcp,37106,26449,63555,2024-10-29 21:42:28
192.168.88.200:56102,151.101.123.6:443,udp,6188,36778,42966,2024-10-29 21:42:28
192.168.88.200:50745,34.107.238.235:443,udp,6075,6338,12413,2024-10-29 21:42:28
192.168.88.200:58546,64.233.166.188:5228,tcp,1846,2968,4814,2024-10-29 21:42:28
192.168.88.200:46138,104.26.12.102:8880,tcp,2902,3230,6132,2024-10-29 21:42:28
192.168.88.200:52205,179.60.195.54:40003,udp,2000,804,2804,2024-10-29 21:42:28
192.168.88.200:57565,142.250.203.234:443,udp,10715,1221,11936,2024-10-29 21:42:28
192.168.88.200:62022,57.144.121.132:3478,udp,4594,4840,9434,2024-10-29 21:42:28
192.168.88.200:50418,31.13.69.52:3478,udp,1204,612,1816,2024-10-29 21:42:28
192.168.88.200:62082,31.13.86.128:3478,udp,1204,612,1816,2024-10-29 21:42:28
192.168.88.200:38524,149.154.167.92:443,tcp,522,290,812,2024-10-29 21:42:28
192.168.88.200:21445,3.124.97.151:32100,udp,336,208,544,2024-10-29 21:42:28
192.168.88.200:21445,54.254.90.185:32100,udp,336,208,544,2024-10-29 21:42:28
192.168.88.200:21445,13.38.179.104:32100,udp,336,208,544,2024-10-29 21:42:28
192.168.88.200:62200,157.240.223.17:443,udp,19924,339960,359884,2024-10-29 21:42:28
192.168.88.200:55814,157.240.27.32:5222,tcp,2842,1741,4583,2024-10-29 21:42:28
192.168.88.200:62071,157.240.223.17:443,udp,15672,239117,254789,2024-10-29 21:42:28
192.168.88.200:51931,157.240.27.18:443,udp,11758,33497,45255,2024-10-29 21:42:28
192.168.88.200:55816,157.240.27.32:5222,tcp,2876,1740,4616,2024-10-29 21:42:28
192.168.88.200:61741,52.98.200.178:443,tcp,3867,5021,8888,2024-10-29 21:42:28
192.168.88.200:16403,17.188.180.72:3495,udp,27493,10991,38484,2024-10-29 21:42:28
192.168.88.200:1031,17.188.180.72:3495,udp,11802,26362,38164,2024-10-29 21:42:28
192.168.88.200:1031,17.188.182.142:3479,udp,5887,4846,10733,2024-10-29 21:42:28
192.168.88.200:30038,189.79.184.241:30246,udp,1840,0,1840,2024-10-29 21:42:28
192.168.88.200:30038,179.163.144.82:30585,udp,1840,0,1840,2024-10-29 21:42:28
192.168.88.200:30038,192.168.15.5:30585,udp,1840,0,1840,2024-10-29 21:42:28
192.168.88.200:30038,192.168.15.17:30246,udp,1840,0,1840,2024-10-29 21:42:28
192.168.88.200:61744,17.248.172.235:443,tcp,7158,7818,14976,2024-10-29 21:42:28
192.168.88.200:55583,17.248.213.64:443,tcp,14354,28910,43264,2024-10-29 21:42:28
192.168.88.200:55584,17.57.172.11:443,tcp,1647,4853,6500,2024-10-29 21:42:28
192.168.88.200:61745,17.57.172.10:443,tcp,1737,4820,6557,2024-10-29 21:42:28
192.168.88.200:61746,17.57.172.11:443,tcp,817,3988,4805,2024-10-29 21:42:28
192.168.88.200:52926,192.168.0.21:8080,tcp,240,0,240,2024-10-29 21:42:28
192.168.88.254:56612,255.255.255.255:7989,udp,128,0,128,2024-10-29 21:42:28
192.168.88.200:3301,194.126.16.38:53,udp,76,152,228,2024-10-29 21:42:28
157.240.27.18:443,82.146.184.218:57525,udp,381,0,381,2024-10-29 21:42:28
187.87.123.44:21794,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
201.20.75.31:36124,82.146.184.218:30038,udp,474,0,474,2024-10-29 21:42:28
192.168.88.200:61747,17.248.213.64:443,tcp,5558,28166,33724,2024-10-29 21:42:28
192.168.88.200:30038,187.87.123.44:21963,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,201.20.75.31:36124,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,192.168.0.106:30976,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,201.49.247.231:48820,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,192.168.18.7:30932,udp,920,0,920,2024-10-29 21:42:28
201.49.247.231:48512,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
192.168.88.200:30038,192.168.4.44:30923,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,45.7.164.99:57004,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,76.32.151.19:39502,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,191.215.43.57:30603,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,10.0.0.30:30652,udp,920,0,920,2024-10-29 21:42:28
192.168.88.200:30038,45.165.85.187:60407,udp,920,0,920,2024-10-29 21:42:28
142.251.37.46:443,82.146.184.218:56688,udp,102,0,102,2024-10-29 21:42:28
192.168.88.200:30038,201.11.180.212:30526,udp,920,0,920,2024-10-29 21:42:28
45.7.164.99:56552,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
192.168.88.200:54992,18.194.147.36:8006,udp,65,65,130,2024-10-29 21:42:28
76.32.151.19:40305,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
191.215.43.57:30603,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
45.165.85.187:60813,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
201.11.180.212:64294,82.146.184.218:30038,udp,540,0,540,2024-10-29 21:42:28
192.168.88.200:34965,3.223.15.108:3030,tcp,120,0,120,2024-10-29 21:42:28
192.168.88.200:21379,194.126.16.38:53,udp,64,241,305,2024-10-29 21:42:28
192.168.88.200:28934,194.126.16.38:53,udp,64,170,234,2024-10-29 21:42:28
157.240.27.27:443,82.146.184.218:62445,udp,70,0,70,2024-10-29 21:42:28
192.168.88.200:51268,192.168.0.21:8080,tcp,60,0,60,2024-10-29 21:42:28
192.168.88.254:20084,8.222.244.33:6000,udp,1592040,1302161,2894201,2024-10-29 22:42:29
192.168.88.200:30038,170.81.202.181:14454,udp,10043651,7603299,17646950,2024-10-29 22:42:29
192.168.88.254:20084,47.236.126.123:6000,udp,1592712,1302737,2895449,2024-10-29 22:42:29
192.168.88.200:38761,172.105.14.64:34616,udp,2159031,1336538,3495569,2024-10-29 22:42:29
192.168.88.200:53919,64.233.167.188:5228,tcp,2703,9008,11711,2024-10-29 22:42:29
192.168.88.200:41636,172.96.118.250:29233,udp,4318290,5464829,9783119,2024-10-29 22:42:29
192.168.88.254:45206,47.236.192.6:8820,tcp,3021621,809293,3830914,2024-10-29 22:42:29
192.168.88.200:51355,63.32.200.183:2020,tcp,820758,697348,1518106,2024-10-29 22:42:29
192.168.88.200:38761,45.79.152.233:30405,udp,2159031,3818,2162849,2024-10-29 22:42:29
192.168.88.200:30038,176.52.133.52:32187,udp,28113993,3790855,31904848,2024-10-29 22:42:29
192.168.88.200:30038,23.95.73.147:60812,udp,28113993,722626,28836619,2024-10-29 22:42:29
192.168.88.200:30038,101.44.9.96:30001,udp,28113993,3173956,31287949,2024-10-29 22:42:29
192.168.88.200:20578,8.8.4.4:53,udp,132297,256332,388629,2024-10-29 22:42:29
192.168.88.200:51252,74.125.71.188:5228,tcp,20708,45203,65911,2024-10-29 22:42:29
192.168.88.200:61813,17.57.146.54:5223,tcp,490086,523579,1013665,2024-10-29 22:42:29
192.168.88.200:41636,128.14.15.78:25307,udp,4517288,219678,4736966,2024-10-29 22:42:29
192.168.88.200:1024,35.180.2.46:1789,udp,22814000,0,22814000,2024-10-29 22:42:29
192.168.88.200:55097,74.125.71.188:5228,tcp,27487,266321,293808,2024-10-29 22:42:29
192.168.88.200:20578,1.1.1.1:53,udp,132297,256332,388629,2024-10-29 22:42:29
212.28.237.138,82.146.184.218,ipsec-esp,26373616,182615976,208989592,2024-10-29 22:42:29
192.168.88.200:20578,9.9.9.9:53,udp,132297,255964,388261,2024-10-29 22:42:29
192.168.88.200:38761,101.44.3.222:54265,udp,2159031,1336258,3495289,2024-10-29 22:42:29
192.168.88.200:49722,74.125.71.188:5228,tcp,10943,13395,24338,2024-10-29 22:42:29
212.28.237.138:4500,82.146.184.218:4500,udp,92379764,117391818,209771582,2024-10-29 22:42:29
192.168.88.200:20578,8.8.8.8:53,udp,132297,256332,388629,2024-10-29 22:42:29
192.168.88.200:41470,108.177.15.188:5228,tcp,174533,196958,371491,2024-10-29 22:42:29
192.168.88.200:57288,64.233.167.188:5228,tcp,3697,44021,47718,2024-10-29 22:42:29
192.168.88.200:54362,74.125.133.188:5228,tcp,8428,12917,21345,2024-10-29 22:42:29
192.168.88.200:38761,189.6.245.6:11083,udp,4945987,2620964,7566951,2024-10-29 22:42:29
192.168.88.200:20578,1.0.0.1:53,udp,132297,256332,388629,2024-10-29 22:42:29
192.168.88.200:38761,148.153.250.122:23000,udp,6771502,6988204,13759706,2024-10-29 22:42:29
192.168.88.200:6300,13.228.155.22:443,tcp,140231,116141,256372,2024-10-29 22:42:29
192.168.88.200:34976,3.17.118.105:18888,tcp,661591,339258,1000849,2024-10-29 22:42:29
192.168.88.200:20578,9.9.9.10:53,udp,132297,252530,384827,2024-10-29 22:42:29
192.168.4.195:58393,192.168.88.1:80,tcp,16155084,30721880,46876964,2024-10-29 22:42:29
192.168.88.200:38761,172.105.14.66:34616,udp,537024,0,537024,2024-10-29 22:42:29
192.168.88.200:38761,45.79.152.234:30405,udp,537024,0,537024,2024-10-29 22:42:29
192.168.88.200:30038,23.95.73.146:60812,udp,7911690,0,7911690,2024-10-29 22:42:29
192.168.88.200:30038,23.95.73.145:60812,udp,7911690,0,7911690,2024-10-29 22:42:29
192.168.88.200:30038,101.44.9.98:30001,udp,7911690,0,7911690,2024-10-29 22:42:29
192.168.88.200:30038,176.52.133.54:32187,udp,7911690,0,7911690,2024-10-29 22:42:29
192.168.88.200:38761,101.44.3.221:54265,udp,537024,0,537024,2024-10-29 22:42:29
192.168.88.200:38761,172.105.14.65:34616,udp,537024,0,537024,2024-10-29 22:42:29
192.168.88.200:30038,101.44.9.97:30001,udp,7911690,0,7911690,2024-10-29 22:42:29
192.168.88.200:30038,176.52.133.53:32187,udp,7911690,0,7911690,2024-10-29 22:42:29
192.168.88.200:53424,17.57.146.25:5223,tcp,647306,888914,1536220,2024-10-29 22:42:29
192.168.88.200:41636,45.79.28.208:60707,udp,1266455,0,1266455,2024-10-29 22:42:29
192.168.88.200:41636,66.228.47.101:51156,udp,1266455,0,1266455,2024-10-29 22:42:29
192.168.88.200:41636,143.42.231.172:38278,udp,1266455,0,1266455,2024-10-29 22:42:29
192.168.88.200:41636,192.223.24.170:28141,udp,1266455,0,1266455,2024-10-29 22:42:29
192.168.88.200:33497,34.252.234.217:5223,tcp,83457,57802,141259,2024-10-29 22:42:29
192.168.88.200:55524,74.125.133.188:5228,tcp,1575,7754,9329,2024-10-29 22:42:29
192.168.4.195:51536,192.168.88.1:8838,tcp,26631,538795,565426,2024-10-29 22:42:29
192.168.4.195:51553,192.168.88.1:8838,tcp,19603,37167,56770,2024-10-29 22:42:29
192.168.88.200:30038,201.19.102.47:39458,udp,879643,1326392,2206035,2024-10-29 22:42:29
192.168.88.200:30038,191.220.232.174:39330,udp,672451,959918,1632369,2024-10-29 22:42:29
192.168.88.200:30038,189.69.108.235:38991,udp,1141910,1270476,2412386,2024-10-29 22:42:29
192.168.88.200:60632,64.233.166.188:5228,tcp,18049,347210,365259,2024-10-29 22:42:29
192.168.88.200:15585,3.0.27.31:443,tcp,10313,11669,21982,2024-10-29 22:42:29
192.168.88.200:4042,18.142.212.20:443,tcp,10210,10074,20284,2024-10-29 22:42:29
192.168.88.200:31300,122.248.203.183:443,tcp,9530,10234,19764,2024-10-29 22:42:29
192.168.88.200:34442,18.142.206.104:3000,tcp,48942,41174,90116,2024-10-29 22:42:29
192.168.88.200:40978,54.251.185.26:3000,tcp,46230,35553,81783,2024-10-29 22:42:29
192.168.88.200:51506,17.57.146.26:5223,tcp,9199,6714,15913,2024-10-29 22:42:29
192.168.88.200:61669,17.57.146.57:5223,tcp,2182271,359964,2542235,2024-10-29 22:42:29
192.168.88.200:59652,157.240.27.40:443,tcp,30019,38207,68226,2024-10-29 22:42:29
192.168.88.200:58546,64.233.166.188:5228,tcp,7729,61026,68755,2024-10-29 22:42:29
192.168.88.200:41636,37.228.254.81:38833,udp,148142125,915823,149057948,2024-10-29 22:42:29
192.168.88.200:51062,157.240.27.34:443,tcp,4573,6673,11246,2024-10-29 22:42:29
192.168.88.200:59012,172.67.213.24:2095,tcp,91265,38742,130007,2024-10-29 22:42:29
192.168.88.200:51586,17.57.146.55:5223,tcp,105235,42123,147358,2024-10-29 22:42:29
192.168.88.200:30038,177.137.144.145:57142,udp,729391,406473,1135864,2024-10-29 22:42:29
192.168.88.200:61001,17.57.146.55:5223,tcp,11657,19319,30976,2024-10-29 22:42:29
192.168.88.200:54787,157.240.27.11:443,tcp,16834,22313,39147,2024-10-29 22:42:29
192.168.88.200:61588,17.57.146.57:5223,tcp,61468,27832,89300,2024-10-29 22:42:29
192.168.88.200:54798,38.90.96.102:443,tcp,79976,213324,293300,2024-10-29 22:42:29
192.168.88.200:39316,157.240.27.3:443,tcp,456070,59036,515106,2024-10-29 22:42:29
192.168.88.200:58452,216.58.198.67:80,tcp,9112,5725,14837,2024-10-29 22:42:29
192.168.88.200:42688,3.88.57.30:8192,tcp,11984,8663,20647,2024-10-29 22:42:29
192.168.88.200:50740,52.22.138.195:443,tcp,448988,57135,506123,2024-10-29 22:42:29
192.168.88.200:58957,172.217.19.36:443,udp,29688,22416,52104,2024-10-29 22:42:29
192.168.88.200:54832,157.240.27.11:443,tcp,13639,13467,27106,2024-10-29 22:42:29
192.168.88.200:60921,157.240.27.3:443,udp,46307,72582,118889,2024-10-29 22:42:29
192.168.88.200:37548,34.214.51.10:443,tcp,209542,16435,225977,2024-10-29 22:42:29
192.168.88.200:62056,199.232.168.158:443,tcp,635171,93338250,93973421,2024-10-29 22:42:29
192.168.88.200:41805,157.240.27.34:443,tcp,1559,939,2498,2024-10-29 22:42:29
192.168.88.200:51791,40.101.92.18:443,tcp,2804,5021,7825,2024-10-29 22:42:29
192.168.88.200:57824,44.239.254.161:443,tcp,106573,9192,115765,2024-10-29 22:42:29
192.168.88.200:56015,44.226.179.188:443,tcp,396354,98215,494569,2024-10-29 22:42:29
162.217.96.21:5089,82.146.184.218:5060,udp,432,0,432,2024-10-29 22:42:29
192.168.88.200:35000,45.57.40.1:443,tcp,269750,112445,382195,2024-10-29 22:42:29
192.168.88.200:62098,52.98.159.2:443,tcp,2551,5021,7572,2024-10-29 22:42:29
192.168.88.200:53143,157.240.27.18:443,udp,2590000,4618697,7208697,2024-10-29 22:42:29
192.168.88.200:64283,157.240.27.11:443,tcp,14016,12197,26213,2024-10-29 22:42:29
192.168.88.200:64282,157.240.27.3:443,tcp,1402696,106883,1509579,2024-10-29 22:42:29
192.168.88.200:55643,52.98.200.178:443,tcp,4088,5021,9109,2024-10-29 22:42:29
192.168.88.200:55648,52.97.173.2:443,tcp,3679,6441,10120,2024-10-29 22:42:29
192.168.88.200:55651,40.101.92.194:443,tcp,3488,5085,8573,2024-10-29 22:42:29
192.168.88.200:62120,104.244.42.194:443,tcp,114081,14872,128953,2024-10-29 22:42:29
192.168.88.200:62118,151.101.120.159:443,tcp,55952,1899712,1955664,2024-10-29 22:42:29
192.168.88.200:57439,162.159.140.229:443,udp,164767,161347,326114,2024-10-29 22:42:29
192.168.88.200:30038,179.82.50.98:30693,udp,45632,0,45632,2024-10-29 22:42:29
192.168.88.200:30038,192.168.15.67:30693,udp,45632,0,45632,2024-10-29 22:42:29
179.82.50.98:1024,82.146.184.218:30038,udp,26640,0,26640,2024-10-29 22:42:29
192.168.88.200:64288,38.90.96.103:443,tcp,43524,127248,170772,2024-10-29 22:42:29
192.168.88.200:62127,52.97.173.18:443,tcp,3931,5021,8952,2024-10-29 22:42:29
192.168.88.200:64291,157.240.27.30:5222,tcp,3522,1725,5247,2024-10-29 22:42:29
192.168.88.200:57501,185.125.148.81:443,udp,350450,28447090,28797540,2024-10-29 22:42:29
192.168.88.200:55584,185.125.157.17:443,udp,649167,55798219,56447386,2024-10-29 22:42:29
192.168.88.200:18307,3.124.97.151:32100,udp,452,208,660,2024-10-29 22:42:29
192.168.88.200:18307,13.38.179.104:32100,udp,452,208,660,2024-10-29 22:42:29
192.168.88.200:18307,54.254.90.185:32100,udp,452,168,620,2024-10-29 22:42:29
192.168.88.200:63854,17.57.146.57:5223,tcp,28131,8284,36415,2024-10-29 22:42:29
192.168.88.200:54512,34.160.212.185:443,tcp,4718,2589,7307,2024-10-29 22:42:29
192.168.88.200:54850,157.240.27.30:5222,tcp,5293,1847,7140,2024-10-29 22:42:29
192.168.88.200:54849,157.240.27.3:443,tcp,104440,22301,126741,2024-10-29 22:42:29
192.168.88.200:56327,157.240.27.18:443,udp,78680,11180,89860,2024-10-29 22:42:29
192.168.88.200:54058,157.240.27.18:443,udp,115360,465455,580815,2024-10-29 22:42:29
192.168.88.200:59444,157.240.27.18:443,udp,33437,14041,47478,2024-10-29 22:42:29
192.168.88.200:51269,34.117.147.68:443,udp,12475,8514,20989,2024-10-29 22:42:29
192.168.88.200:54905,142.250.201.2:443,udp,139416,27324,166740,2024-10-29 22:42:29
192.168.88.200:64018,185.125.157.17:443,udp,81940,4919868,5001808,2024-10-29 22:42:29
192.168.88.200:30038,201.33.73.129:56685,udp,12512,0,12512,2024-10-29 22:42:29
201.33.73.129:55752,82.146.184.218:30038,udp,9810,0,9810,2024-10-29 22:42:29
192.168.88.200:54364,185.125.148.81:443,udp,44266,3730159,3774425,2024-10-29 22:42:29
192.168.88.200:35378,82.146.173.2:443,tcp,57715,4561433,4619148,2024-10-29 22:42:29
192.168.88.200:35379,82.146.173.2:443,tcp,115913,18085576,18201489,2024-10-29 22:42:29
192.168.88.200:27191,3.124.97.151:32100,udp,452,208,660,2024-10-29 22:42:29
192.168.88.200:27191,54.254.90.185:32100,udp,452,168,620,2024-10-29 22:42:29
192.168.88.200:27191,13.38.179.104:32100,udp,452,208,660,2024-10-29 22:42:29
192.168.88.200:56395,142.251.37.194:443,udp,8328,8249,16577,2024-10-29 22:42:29
192.168.88.200:12521,3.124.97.151:32100,udp,452,208,660,2024-10-29 22:42:29
192.168.88.200:12521,13.38.179.104:32100,udp,452,208,660,2024-10-29 22:42:29
131.108.179.174:20053,82.146.184.218:30038,udp,6030,0,6030,2024-10-29 22:42:29
192.168.88.200:46210,104.26.12.102:8880,tcp,2902,3230,6132,2024-10-29 22:42:29
192.168.88.200:56520,157.240.27.18:443,udp,110378,234998,345376,2024-10-29 22:42:29
192.168.88.200:62140,69.195.168.128:443,tcp,1643,5186,6829,2024-10-29 22:42:29
192.168.88.200:62141,69.195.178.128:443,tcp,1655,5188,6843,2024-10-29 22:42:29
192.168.88.200:53438,157.240.27.3:443,udp,21565,13764,35329,2024-10-29 22:42:29
192.168.88.200:65161,179.60.195.7:443,udp,14251,7582,21833,2024-10-29 22:42:29
192.168.88.200:62143,69.195.179.128:443,tcp,1603,5185,6788,2024-10-29 22:42:29
192.168.88.200:61753,157.240.27.18:443,udp,694,958,1652,2024-10-29 22:42:29
192.168.88.200:62142,209.237.197.128:443,tcp,1642,5237,6879,2024-10-29 22:42:29
192.168.88.200:62144,69.195.183.128:443,tcp,1604,5186,6790,2024-10-29 22:42:29
192.168.88.200:59812,157.240.27.27:443,udp,7495,101764,109259,2024-10-29 22:42:29
192.168.88.200:37504,216.58.198.67:443,tcp,1375,5333,6708,2024-10-29 22:42:29
192.168.88.200:16350,54.254.90.185:32100,udp,336,168,504,2024-10-29 22:42:29
192.168.88.200:16350,13.38.179.104:32100,udp,336,208,544,2024-10-29 22:42:29
192.168.88.200:16350,3.124.97.151:32100,udp,336,208,544,2024-10-29 22:42:29
192.168.88.200:64300,71.18.255.144:443,tcp,6080,6945,13025,2024-10-29 22:42:29
192.168.88.200:50506,34.95.101.116:443,udp,24554,86527,111081,2024-10-29 22:42:29
192.168.88.200:38646,3.93.127.180:443,tcp,23934,2257,26191,2024-10-29 22:42:29
192.168.88.200:53335,34.96.106.127:443,udp,15873,8034,23907,2024-10-29 22:42:29
192.168.88.200:51839,3.165.135.120:443,tcp,11864,7665,19529,2024-10-29 22:42:29
192.168.88.200:64301,2.16.149.153:443,tcp,8144,3915,12059,2024-10-29 22:42:29
192.168.88.200:64302,71.18.74.198:443,tcp,15932,444495,460427,2024-10-29 22:42:29
192.168.88.200:64306,212.36.206.115:443,tcp,4907,49002,53909,2024-10-29 22:42:29
192.168.88.200:64303,34.102.164.249:443,tcp,1034,1066,2100,2024-10-29 22:42:29
192.168.88.200:64765,212.36.206.99:443,udp,7150,89097,96247,2024-10-29 22:42:29
192.168.88.200:64304,34.96.106.127:443,tcp,1032,1066,2098,2024-10-29 22:42:29
192.168.88.200:51322,109.61.80.104:443,udp,12853,1574100,1586953,2024-10-29 22:42:29
192.168.88.200:64307,212.36.206.106:443,tcp,3250,19762,23012,2024-10-29 22:42:29
192.168.88.200:64315,2.20.68.79:443,tcp,26252,6229,32481,2024-10-29 22:42:29
168.228.200.0:23128,82.146.184.218:30038,udp,1896,0,1896,2024-10-29 22:42:29
192.168.88.200:51764,34.102.164.249:443,udp,4368,136744,141112,2024-10-29 22:42:29
192.168.88.200:55569,212.36.206.115:443,udp,183,316,499,2024-10-29 22:42:29
192.168.88.200:59267,157.240.27.18:443,udp,89970,8118,98088,2024-10-29 22:42:29
192.168.88.200:30038,192.168.18.2:30728,udp,2760,0,2760,2024-10-29 22:42:29
192.168.88.200:30038,170.233.79.186:27932,udp,2760,0,2760,2024-10-29 22:42:29
192.168.88.200:30038,131.108.179.174:20312,udp,3312,0,3312,2024-10-29 22:42:29
192.168.88.200:30038,168.228.200.0:23128,udp,2760,0,2760,2024-10-29 22:42:29
192.168.88.200:30038,10.0.0.106:30787,udp,3312,0,3312,2024-10-29 22:42:29
170.233.79.186:28394,82.146.184.218:30038,udp,1620,0,1620,2024-10-29 22:42:29
192.168.88.200:36994,192.12.31.81:443,tcp,1248,376,1624,2024-10-29 22:42:29
192.168.88.200:40376,157.240.27.32:5222,tcp,4795,1651,6446,2024-10-29 22:42:29
192.168.88.200:64320,212.36.206.99:443,tcp,2107,1022,3129,2024-10-29 22:42:29
192.168.88.200:64321,212.36.206.96:443,tcp,2109,1038,3147,2024-10-29 22:42:29
192.168.88.200:64318,95.101.110.45:443,tcp,4460,1038,5498,2024-10-29 22:42:29
192.168.88.200:61303,157.240.27.55:443,tcp,4264,2728,6992,2024-10-29 22:42:29
192.168.88.200:63859,157.240.27.54:443,tcp,2599,3755,6354,2024-10-29 22:42:29
192.168.88.200:64317,212.36.206.99:443,tcp,2091,1038,3129,2024-10-29 22:42:29
192.168.88.200:64319,95.101.110.45:443,tcp,4408,986,5394,2024-10-29 22:42:29
192.168.88.200:64322,212.36.206.96:443,tcp,2057,986,3043,2024-10-29 22:42:29
192.168.88.200:30038,165.49.10.190:30167,udp,1840,0,1840,2024-10-29 22:42:29
192.168.88.200:30038,192.168.0.101:30167,udp,1840,0,1840,2024-10-29 22:42:29
165.49.10.190:30167,82.146.184.218:30038,udp,1080,0,1080,2024-10-29 22:42:29
192.168.88.200:61689,169.136.79.57:443,tcp,23652,7499,31151,2024-10-29 22:42:29
192.168.88.200:61690,52.84.40.17:443,tcp,10123,7543,17666,2024-10-29 22:42:29
192.168.88.200:61687,169.136.79.57:443,tcp,23026,7457,30483,2024-10-29 22:42:29
192.168.88.200:54884,202.168.103.109:1961,tcp,151477,5116534,5268011,2024-10-29 22:42:29
192.168.88.200:65116,142.250.201.2:443,udp,112556,22355,134911,2024-10-29 22:42:29
192.168.88.200:61686,169.136.79.57:443,tcp,59678,10035,69713,2024-10-29 22:42:29
192.168.88.200:61693,23.108.101.163:443,tcp,1982,4864,6846,2024-10-29 22:42:29
192.168.88.200:54885,169.136.158.19:9459,tcp,155654,5286711,5442365,2024-10-29 22:42:29
192.168.88.200:61684,164.90.117.67:443,tcp,38237,17651,55888,2024-10-29 22:42:29
192.168.88.200:61683,23.108.101.163:443,tcp,2093,4924,7017,2024-10-29 22:42:29
